CO_ENTIDADE,NO_ENTIDADE,CO_ORGAO_REGIONAL,CO_REGIAO,CO_MESORREGIAO,CO_MICRORREGIAO,CO_UF,CO_MUNICIPIO,CO_DISTRITO,TP_DEPENDENCIA,TP_CATEGORIA_ESCOLA_PRIVADA,IN_CONVENIADA_PP,TP_CONVENIO_PODER_PUBLICO,IN_LABORATORIO_INFORMATICA,IN_LABORATORIO_CIENCIAS,IN_SALA_ATENDIMENTO_ESPECIAL,IN_QUADRA_ESPORTES,IN_BIBLIOTECA_SALA_LEITURA,IN_PARQUE_INFANTIL,IN_BERCARIO,IN_BANHEIRO_DENTRO_PREDIO,IN_BANHEIRO_EI,IN_BANHEIRO_PNE,IN_DEPENDENCIAS_PNE,IN_BANHEIRO_CHUVEIRO,IN_REFEITORIO,IN_AUDITORIO,IN_PATIO_COBERTO,IN_PATIO_DESCOBERTO,IN_ALOJAM_ALUNO,IN_AREA_VERDE,IN_LAVANDERIA,IN_INTERNET,IN_ALIMENTACAO,TP_ATIVIDADE_COMPLEMENTAR,IN_EDUCACAO_INDIGENA,IN_FINAL_SEMANA
43185312,5053 IEI BALAO MAGICO,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43185320,5027 IEI GIRASSOL,1,4,4305,43026,43,4314902,431490205,4,2,1,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0
43185347,5098 EEI MENINO JESUS,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
43185355,5037 IEI AELCA,1,4,4305,43026,43,4314902,431490205,4,4,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
43185363,5021 EEI GALPAOZINHO,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
43185371,5030 EEI TRES CORACOES,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
43185398,5007 IEI EUGENIA CONTE,1,4,4305,43026,43,4314902,431490205,4,4,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
43185401,EMEI MAMAE CORUJA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
43185410,5013 IEI SANTA LUIZA,1,4,4305,43026,43,4314902,431490205,4,4,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0
43185436,5061 IEI VO BELINHA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43185444,5089 EEI VO MARIA,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0
43045812,EEI PATATI PATATA - BELEM NOVO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43004776,EEI COISAS DE CRIANCA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43148549,ESCOLA DE EDUCACAO INFANTIL CONSTRUIR - ZONA SUL,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
43148565,ESCOLA DE EDUCACAO INFANTIL AMIGOS DO VERDE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0
43173497,EMEI DA VILA MAPA II,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0
43173519,EMEI PARQUE DOS MAIAS II,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,0
43173527,EMEI DOS MUNICIPARIOS TIO BARNABE,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
43173535,EMEI DR WALTER SILBER,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0
43173543,EMEI DA VILA TRONCO,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0
43173551,EMEI DA VILA DA PASCOA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
43173560,EMEI DA VILA NOVA RESTINGA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
43173578,EMEI FLORENCIA VURLOD SOCIAS,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0
43173586,EMEI DOM LUIZ DE NADAL,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0
43173594,EMEI VILA NOVA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
43173608,EMEI MARIA MARQUES FERNANDES,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
43173616,EMEI DA VILA FLORESTA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
43173624,EMEI DA VILA ELIZABETH,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0
43173632,EMEI VALE VERDE,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0
43173640,EMEI UNIDOS DA PAINEIRA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
43104924,COLEGIO ANCHIETA,1,4,4305,43026,43,4314902,431490205,4,4,0,NA,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
43104932,COLEGIO DE APLICACAO UFRGS,NA,4,4305,43026,43,4314902,431490205,1,NA,NA,NA,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0
43104940,COLEGIO BATISTA,1,4,4305,43026,43,4314902,431490205,4,3,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0
43104959,COLEGIO MARISTA CHAMPAGNAT,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
43104967,COL CONCORDIA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0
43105505,EMEB DR LIBERATO SALZANO VIEIRA DA CUNHA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0
43105513,EMEF NOSSA SENHORA DE FATIMA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0
43105521,EMEF PEPITA DE LEAO,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0
43105530,EMEF PRESIDENTE VARGAS,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,0,0
43105548,EMEF HEITOR VILLA LOBOS,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0
43105564,ESC EST ENS FUN PROFESSORA LUIZA TEIXEIRA LAUFFER,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
43105572,ESC EST NORMAL 1 DE MAIO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
43105580,INST ESTADUAL DOM DIOGO DE SOUZA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
43105629,ESC ADVENTISTA DE ENSINO FUNDAMENTAL DE SARANDI,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
43105637,COL ADVENTISTA MARECHAL RONDON,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0
43105670,COLEGIO SINODAL DO SALVADOR,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
43105688,ESC TECNICA EST PAROBE,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
43105696,ESC TECNICA EST SENADOR ERNESTO DORNELLES,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
43105726,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOCIA DO RS - CAMPUS PORTO ALEGRE,NA,4,4305,43026,43,4314902,431490205,1,NA,NA,NA,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
43106234,ESC EST ENS FUN DR JOSE CARLOS FERREIRA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43106242,ESC EST ENS FUN DR JOSE LOUREIRO DA SILVA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43106250,ESC EST ENS FUN DR MARTINS COSTA JUNIOR,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
43106277,ESC EST ENS MED DR OSCAR TOLLENS,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
43106293,ESC EST ENS FUN DR PACHECO PRATES,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
43106307,ESC EST ENS FUN DR VICTOR DE BRITTO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
43106315,ESC EST ENS FUN DUQUE DE CAXIAS,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
43106323,ESC EST ENS FUN ENG RODOLFO AHRONS,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0
43106331,ESC EST ENS FUN ESPIRITO SANTO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43106340,ESC EST ENS FUN ESTADO DO RIO GRANDE DO SUL,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0
43106358,ESC EST ENS FUN EUCLIDES DA CUNHA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
43106366,ESC EST ENS FUN EVA CARMINATTI,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0
43106374,ESC EST ENS FUN EVARISTA FLORES DA CUNHA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43106382,ESC EST ENS FUN EVARISTO GONCALVES NETTO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43108415,GREMIO NAUTICO UNIAO ESC MAT E JD INF GERCY COSTA SILVEIRA NETTO,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43002250,EEI OS PEQUENINOS,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43174329,ESC EST ESPEC RECANTO DA ALEGRIA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43174337,ESC EST ESPEC CRISTO REDENTOR,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
43174345,ESC EST ESPEC RENASCENCA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0
43175155,EMEI DA VILA SANTA ROSA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,0
43175163,EMEI ILHA DA PINTADA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0
43177581,EMEF CHICO MENDES,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0
43187544,ESCOLA DE EDUCACAO INFANTIL CARACOL LTDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0
43187560,EMEF CHAPEU DO SOL,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1
43187579,ALGODAO DOCE EDUCACAO INFANTIL,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43187587,LAR DA PEQUENA CRIANCA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
43187595,CENTRO INFANTIL RECANTO FELIZ-LTDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
43187609,5044 EEI CASA DO PEQUENINO,1,4,4305,43026,43,4314902,431490205,4,4,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0
43187641,MAMAE DEIXA RECREACOES INFANTIS LTDA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
43187668,ESCOLA DE EDUCACAO INFANTIL CANTINHO DO PIMPOLHO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
43187684,ESCOLA REI ARTHUR,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
43187722,CRECHE ESTRELINHA MAGICA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43187757,ESCOLA DE EDUCACAO INFANTIL MOLEQUE TRAVESSO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0
43187773,ESCOLA DE EDUCACAO INFANTIL CASTELINHO DO SABER,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0
43187781,5065 IEI ARCO IRIS ENCANTADO,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
43187803,5091 IEI MADRE BRIGIDA POSTORINO,1,4,4305,43026,43,4314902,431490205,4,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
43240003,ESC EDUC INF MORADA DA ALEGRIA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43107567,COLEGIO LUTERANO DA PAZ,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0
43107575,COLEGIO JOAO XXIII,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0
43107583,INST EST EDUC GENERAL FLORES DA CUNHA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43107591,ESC TEC JOSE CESAR DE MESQUITA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1
43107605,COL KENNEDY,1,4,4305,43026,43,4314902,431490205,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
43107613,INST VICENTE PALLOTTI ESCOLA EDUCACAO INFANTIL ENSINO FUNDAMENTAL E MEDIO,1,4,4305,43026,43,4314902,431490205,4,4,0,NA,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
43107656,ESCOLA DE EDUCACAO INFANTIL MEU CANTINHO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
43107672,EMEI JP CANTINHO AMIGO,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0
43107680,EMEI JP CIRANDINHA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0
43107699,EMEI JP GIRAFINHA,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
43107702,EMEI JP MEU AMIGUINHO,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
43107710,EMEI JP PASSARINHO DOURADO,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0
43107729,EMEI JP PICA-PAU AMARELO,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0
43107753,ESCOLA INFANTIL GATO DE BOTAS E PEQUENO POLEGAR,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
43108393,ESC EST ENS FUN BRIGADEIRO EDUARDO GOMES,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43108423,COLEGIO PROVINCIA DE SAO PEDRO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
43108466,ESCOLA DE ED INFANTIL TARTARUGUINHA VERDE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0
43108474,ESC EST ENS FUN VINTE DE SETEMBRO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
43108482,COL ESTADUAL PROFESSOR OTAVIO DE SOUZA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0
43108490,ESC EST ENS FUN BENTO GONCALVES,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
43108539,ESCOLA DE EDUCACAO INFANTIL PATOTINHA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
43108547,ESC EST ENS FUN DAVID CANABARRO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
43108563,EMEF PRES JOAO BELCHIOR MARQUES GOULART,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0
43108571,EMEF GRANDE ORIENTE DO RGS,1,4,4305,43026,43,4314902,431490205,3,NA,NA,NA,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
43108580,5191 IEI CASA DA CRIANCA N SRA AUXILIADORA,1,4,4305,43026,43,4314902,431490205,4,4,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
43108610,ESCOLA DE EDUCACAO INFANTIL PE DE FEIJAO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0
43108709,COL ESTADUAL ELPIDIO FERREIRA PAES,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
43109241,ESC EST ENS FUN NA VILA JARDIM RENASCENCA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
43109250,ESC EST ENS FUN JARDIM VILA NOVA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0
43109268,ESC EST ENS FUN MINISTRO SALGADO FILHO,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
43109276,EEF AMIGOS DO VERDE,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0
43109284,CENTRO DE ENSINO MEDIO PASTOR DOHMS- UNIDADE DE ENSINO ZONA SUL,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,0
43109314,EEE DP ROF SAUDE NO HOSPITAL DE CLINICAS DE PORTO ALEGRE,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
43109330,COL MONTEIRO LOBATO - ESC EDUC BASICA,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0
43109357,ESC EST ENS FUN AYRTON SENNA DA SILVA,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
43109373,CENTRO DE ENSINO FUNDAMENTAL PROJETO,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0
43178634,ESCOLA TECNICA CRISTO REDENTOR,1,4,4305,43026,43,4314902,431490205,4,1,0,NA,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0
43178740,COLEGIO MARISTA IPANEMA,1,4,4305,43026,43,4314902,431490205,4,4,0,NA,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
43209726,ESC EDUC INF BELA INFANCIA,1,4,4305,43026,43,4314902,431490205,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43180728,ESC EST ENS MED TOM JOBIM,1,4,4305,43026,43,4314902,431490205,2,NA,NA,NA,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
